robust_method,trial_key,video,data_file,time_mae,time_rmse,time_ccc,time_dtw,time_snr,freq_mae,freq_rmse,freq_r,freq_snr,freq_kl,diag_fail_total,diag_nis_mean,diag_nis_pass,diag_nis_overstrict,diag_nis_truefail,base,variant,baseline_method,baseline_time_mae,baseline_freq_mae,baseline_fail_total,baseline_nis_truefail,q_vis_mean,q_drift_mean,q_out_mean,q_harm_mean,q_burst_rate,alpha_R_mean,alpha_Q_mean,g_t_mean,g_z_eff_mean,lambda_mean,instability_u,delta_time_mae,delta_freq_mae,delta_fail_total,delta_nis_truefail,better_time,better_freq,better_dual
of_farneback__robust_ossm_ekf,34_1,cohface_34_1,data/cohface_34_1.pkl,0.46,0.57,0.83,0.4133543271404113,4.760954593526536,0.26,0.35,0.96,8.408626542051623,0.11120383,0.0163265306122449,0.7383558846782106,0.0,1.0,0.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.46,0.26,,,0.7719818822250797,0.1610367667823316,0.2775690977796952,0.1114927970116469,0.0057142857142857,1.7930659017860664,1.3059698568864302,0.5751643634654092,0.4605606055960767,1.0277965996087377,0.13512426679208178,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,34_1,cohface_34_1,data/cohface_34_1.pkl,0.72,0.87,0.62,0.4595311879053741,1.0526169578760445,0.43,0.54,0.88,5.098117610908133,0.06593974,0.0718367346938775,0.1737623854622823,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.64,0.51,,,0.7719818822250797,0.1610367667823316,0.3379465050841991,0.3407145229726468,0.0073469387755102,1.7260014882702397,1.3059698568864302,0.5841910427016254,0.2900192612547047,1.072344340602671,0.3777932236164499,0.07999999999999996,-0.08000000000000002,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,34_1,cohface_34_1,data/cohface_34_1.pkl,0.55,0.77,0.7,0.4517142170130979,2.236395484142128,0.21,0.33,0.96,5.019350509673771,0.11733483,0.1281632653061224,1.1040861143214515,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.48,0.22,,,0.7719818822250797,0.1610367667823316,0.2914854361333336,0.108834591377195,0.0114285714285714,1.9116113509087935,1.3059698568864302,0.4468713962820896,0.2973498336254949,1.0220734820972746,0.17950129879106166,0.07000000000000006,-0.010000000000000009,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,34_1,cohface_34_1,data/cohface_34_1.pkl,0.44,0.55,0.85,0.3550538827702973,5.148568096134413,0.3,0.51,0.88,8.82003861423606,0.0854874,0.0016326530612244,0.8300404840574429,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.42,0.22,,,0.7719818822250797,0.1610367667823316,0.2744611843677859,0.1095913413537883,0.0040816326530612,1.680135967983888,1.3059698568864302,0.5440798890299106,0.4415341826857067,1.034871933680933,0.12233330854845366,0.020000000000000018,0.07999999999999999,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,34_1,cohface_34_1,data/cohface_34_1.pkl,0.45,0.56,0.84,0.3585540778989358,4.999350901577509,0.31,0.52,0.87,8.713714246240958,0.086995244,0.0016326530612244,0.4847383968363091,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.42,0.21,,,0.7719818822250797,0.1610367667823316,0.2758330687227635,0.1112232932256716,0.0040816326530612,1.901713995414601,1.3059698568864302,0.5306695051586824,0.4262027256804849,1.1736715217622875,0.12559410385555284,0.030000000000000027,0.1,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,14_0,cohface_14_0,data/cohface_14_0.pkl,0.71,0.91,0.59,0.5344027636928602,0.795282671762842,1.04,2.07,0.15,4.472087274788038,0.23532945,0.0432692307692307,1.8630052567952249,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.7,1.03,,,0.4893538609536204,0.3254479765917292,0.321810361055953,0.3689242598735443,0.0096153846153846,2.443404603345188,1.6183511555242858,0.3808320429270099,0.2098152538332676,0.9930493758272062,0.6128607427064279,0.010000000000000009,0.010000000000000009,,,0.0,0.0,0.0
dof__robust_ossm_ekf,14_0,cohface_14_0,data/cohface_14_0.pkl,0.77,0.95,0.56,0.4032900324260928,0.3615383506709021,1.24,1.88,0.49,2.479665753713909,0.35552698,0.250801282051282,0.1376607987285294,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.67,0.97,,,0.4893538609536204,0.3254479765917292,0.3294750370465403,0.4481128229881776,0.0024038461538461,1.6730133231125508,1.6183511555242858,0.5299160188177652,0.2421229553583556,1.0752024502048392,0.6438059454177856,0.09999999999999998,0.27,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,14_0,cohface_14_0,data/cohface_14_0.pkl,0.51,0.69,0.76,0.4655819222533819,3.280695915564673,0.59,1.79,0.73,9.02793420306048,0.09010916,0.4094551282051282,0.8095131672146355,0.0,1.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.42,0.6,,,0.4893538609536204,0.3254479765917292,0.260932758846869,0.5400347665000993,0.0104166666666666,1.7986891159428957,1.6183511555242858,0.5283047884270923,0.2337741705877452,1.0347867679776914,0.5928694977827804,0.09000000000000002,-0.010000000000000009,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,14_0,cohface_14_0,data/cohface_14_0.pkl,0.37,0.66,0.78,0.3373951813542989,3.638141217529387,0.59,1.75,0.76,13.679540103637876,0.17089131,0.0488782051282051,0.8144754703098885,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.33,0.59,,,0.4893538609536204,0.3254479765917292,0.2258840567263825,0.4832849817542831,0.0032051282051282,1.7967103180161446,1.6183511555242858,0.5532251943625431,0.3068017534960117,1.032422603015392,0.5405427239993189,0.03999999999999998,0.0,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,14_0,cohface_14_0,data/cohface_14_0.pkl,0.38,0.67,0.77,0.3453520675883146,3.5352716486554305,0.59,1.75,0.76,13.497191469480171,0.16180009,0.0560897435897435,0.647990262896885,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.34,0.6,,,0.4893538609536204,0.3254479765917292,0.2265604134301958,0.4818010527048514,0.0032051282051282,1.961348306681297,1.6183511555242858,0.5159277360926132,0.2881369052205533,1.128569048570439,0.5396687804925387,0.03999999999999998,-0.010000000000000009,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,29_1,cohface_29_1,data/cohface_29_1.pkl,0.52,0.65,0.79,0.4373383376850334,3.794964636801221,0.07,0.09,0.98,15.723095515873643,0.10739031,0.0057142857142857,2.708097621980441,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.51,0.07,,,0.6235130971348364,0.2313384428019545,0.3331798085127707,0.432747186211413,0.0195918367346938,2.182692555898889,1.4395430413237138,0.3808004571284545,0.1938904035586286,0.943382080402997,0.585089792002486,0.010000000000000009,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,29_1,cohface_29_1,data/cohface_29_1.pkl,0.47,0.57,0.84,0.4071836392033926,5.009169245195495,0.16,0.21,0.85,15.7960705740265,0.2757647,0.0,0.0492986090303878,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.47,0.19,,,0.6235130971348364,0.2313384428019545,0.32464883300506,0.4456302481458364,0.0024489795918367,1.8643715992766672,1.4395430413237138,0.5045837080440213,0.1207058918227131,1.0835685686906231,0.5105325226213971,0.0,-0.03,,,0.0,1.0,0.0
profile1d_linear__robust_ossm_ekf,29_1,cohface_29_1,data/cohface_29_1.pkl,0.46,0.6,0.82,0.3426866861598681,4.490078523109593,0.25,0.3,0.59,10.198665216765422,0.04883773,0.0097959183673469,1.4306769325084254,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.38,0.23,,,0.6235130971348364,0.2313384428019545,0.3349122302487516,0.3976140826639953,0.0032653061224489,1.8243550399784645,1.4395430413237138,0.4962541650366965,0.2642761591613292,0.996260318024124,0.5026890387684028,0.08000000000000002,0.01999999999999999,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,29_1,cohface_29_1,data/cohface_29_1.pkl,0.4,0.49,0.88,0.3542479007639008,6.257303950990609,0.12,0.14,0.92,16.738036754652402,0.010983985,0.0889795918367346,2.168314364863193,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.32,0.11,,,0.6235130971348364,0.2313384428019545,0.3416508249720569,0.4292888263700495,0.0204081632653061,2.0312499229209804,1.4395430413237138,0.4070722657155758,0.2105549562964098,0.9654517032843886,0.600483582955434,0.08000000000000002,0.009999999999999995,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,29_1,cohface_29_1,data/cohface_29_1.pkl,0.39,0.48,0.89,0.3420344220938835,6.494944264570558,0.09,0.11,0.95,16.211903795166922,0.014695935,0.0604081632653061,2.2918675458580915,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.31,0.09,,,0.6235130971348364,0.2313384428019545,0.3407672407849507,0.4436717742999271,0.0220408163265306,2.332550338498666,1.4395430413237138,0.3529161097535425,0.1731718116063349,0.9595100207485402,0.6139344715244894,0.08000000000000002,0.0,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,16_0,cohface_16_0,data/cohface_16_0.pkl,0.6,0.76,0.69,0.4135267543537153,2.4103314405260456,0.3,0.33,0.65,7.437717641125721,0.122115985,0.034090909090909,2.62339206526266,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.6,0.31,,,0.7854513216668645,0.2377617064206287,0.3962393928209053,0.4610204981132589,0.023538961038961,1.852168959780521,1.4517472421991946,0.5837422329707288,0.2852639477386343,0.9791731974469948,0.6603567846091949,0.0,-0.010000000000000009,,,0.0,1.0,0.0
dof__robust_ossm_ekf,16_0,cohface_16_0,data/cohface_16_0.pkl,0.8,0.99,0.59,0.4620447732059216,1.6457980896416935,3.51,4.91,-0.23,7.507608381715151,0.27974993,0.3133116883116883,0.1610126163379634,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.85,2.81,,,0.7854513216668645,0.2377617064206287,0.3443227792050831,0.5146106003325259,0.0040584415584415,1.6186626931877537,1.4517472421991946,0.63173452817191,0.2598711296689175,1.0729772813220764,0.520880853808661,-0.04999999999999993,0.6999999999999997,,,1.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,16_0,cohface_16_0,data/cohface_16_0.pkl,0.55,0.77,0.7,0.4105547165503798,2.406783471636071,0.25,0.28,0.67,10.583821466370424,0.048923768,0.2987012987012987,1.6538696982560552,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.46,0.28,,,0.7854513216668645,0.2377617064206287,0.392860475042286,0.4441324769485762,0.0137987012987012,1.6341013402512257,1.4517472421991946,0.6661688244861786,0.3121989957168636,1.007629606363179,0.606198875391835,0.09000000000000002,-0.030000000000000027,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,16_0,cohface_16_0,data/cohface_16_0.pkl,0.43,0.59,0.83,0.3396265966718129,4.709920473577401,0.14,0.18,0.89,12.5007981787026,0.010433023,0.2589285714285714,2.3154189727926093,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.4,0.19,,,0.7854513216668645,0.2377617064206287,0.4075294307625184,0.4258662447194822,0.0324675324675324,1.7583855963642696,1.4517472421991946,0.5705895631919908,0.2679692115212108,0.9691057373267904,0.6654211406233295,0.02999999999999997,-0.04999999999999999,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,16_0,cohface_16_0,data/cohface_16_0.pkl,0.44,0.59,0.82,0.3422527605682166,4.620988038125966,0.15,0.19,0.86,12.351156600801454,0.011750305,0.2621753246753247,2.528036401534776,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.4,0.19,,,0.7854513216668645,0.2377617064206287,0.4060124796061672,0.4309772317280435,0.0251623376623376,2.047858713831938,1.4517472421991946,0.4943697860710514,0.2278721847151699,0.9851785652749168,0.6654703023735904,0.03999999999999998,-0.04000000000000001,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,6_0,cohface_6_0,data/cohface_6_0.pkl,0.28,0.37,0.93,0.2821169087349291,8.566213202537309,0.05,0.08,1.0,11.938307910462436,0.008507258,0.0,0.154560395292554,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.28,0.05,,,0.4683923578070926,0.1714592171917661,0.2953490781310539,0.0081519075294019,0.0,2.0432979481400784,1.3257725126643556,0.5366360837028386,0.4812486906563498,1.0510897490078897,0.2566327389758018,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,6_0,cohface_6_0,data/cohface_6_0.pkl,0.89,1.14,0.35,0.6205668737264705,-1.1296604008722029,7.13,7.68,-0.14,4.154045383875907,1.2907727,0.3443708609271523,0.1289827536449245,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.88,6.59,,,0.4683923578070926,0.1714592171917661,0.327364747265248,0.3385640895377869,0.0008278145695364,1.71088960637556,1.3257725126643556,0.4928765137886705,0.2463895797326012,1.0759436546040402,0.46681002196543475,0.010000000000000009,0.54,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,6_0,cohface_6_0,data/cohface_6_0.pkl,0.23,0.34,0.94,0.2372056248484442,9.53536257268292,0.11,0.13,0.97,15.755165906188733,0.014942147,0.0,0.0969858661981208,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.23,0.08,,,0.4683923578070926,0.1714592171917661,0.2950910797180308,0.0042708150628335,0.0,1.6390610225539466,1.3257725126643556,0.5928801947678313,0.5358839463059626,1.0672963046496675,0.2562002589325953,0.0,0.03,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,6_0,cohface_6_0,data/cohface_6_0.pkl,0.22,0.31,0.95,0.215117269066679,10.201378974843635,0.04,0.06,0.99,15.454743333480646,0.023128403,0.0,0.0900742427665538,0.0,0.0,1.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.23,0.06,,,0.4683923578070926,0.1714592171917661,0.2992793269283423,0.0061827377860047,0.0,1.9347817552639244,1.3257725126643556,0.5084819432135966,0.4582660897474838,1.073047536375994,0.26322097395657845,-0.010000000000000009,-0.019999999999999997,,,1.0,1.0,1.0
profile1d_cubic__robust_ossm_ekf,6_0,cohface_6_0,data/cohface_6_0.pkl,0.23,0.32,0.95,0.2232582890613082,9.861908937288929,0.05,0.07,0.99,15.528696803208913,0.022070324,0.0,0.0830850768785773,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.24,0.07,,,0.4683923578070926,0.1714592171917661,0.3009373852366136,0.0063687927684571,0.0,2.156952639263619,1.3257725126643556,0.4790986650505399,0.431870458553121,1.2306987771583573,0.2660003597690636,-0.009999999999999981,-0.020000000000000004,,,1.0,1.0,1.0
of_farneback__robust_ossm_ekf,20_2,cohface_20_2,data/cohface_20_2.pkl,0.3,0.38,0.93,0.2772407173529184,8.351290676960218,0.06,0.08,0.98,12.77783422543494,0.0120424,0.0008264462809917,0.5813784827927378,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.29,0.06,,,0.6222623236870205,0.2120941443559918,0.2690598173350123,0.3114196000385162,0.0,1.8204481785772229,1.4029788742763842,0.6030398133326372,0.4175430861039332,1.0277821913746092,0.3152108686062808,0.010000000000000009,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,20_2,cohface_20_2,data/cohface_20_2.pkl,0.37,0.48,0.89,0.3279978418040501,6.393350083890884,0.37,0.49,0.85,10.124273068245587,0.04392851,0.1975206611570248,0.0884465491273754,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.34,0.28,,,0.6222623236870205,0.2120941443559918,0.2893845677096578,0.3592155598541162,0.0016528925619834,1.919185710381559,1.4029788742763842,0.4395133371352051,0.1885323214005616,1.079752647608487,0.38397138784140433,0.02999999999999997,0.08999999999999997,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,20_2,cohface_20_2,data/cohface_20_2.pkl,0.6,0.76,0.71,0.5397002347130003,2.39676739233261,0.25,0.33,0.84,5.409471873574003,0.2048157,0.1190082644628099,1.5685989736110826,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.5,0.27,,,0.6222623236870205,0.2120941443559918,0.3099663907094981,0.2846520777368419,0.0223140495867768,1.9414260067186684,1.4029788742763842,0.4678042682339519,0.2795687383000734,0.9976068764425634,0.4563273211258584,0.09999999999999998,-0.020000000000000018,,,0.0,1.0,0.0
profile1d_quadratic__robust_ossm_ekf,20_2,cohface_20_2,data/cohface_20_2.pkl,0.28,0.37,0.93,0.2569879382744569,8.74407476866851,0.06,0.08,0.99,14.855422455354196,0.007057585,0.0107438016528925,0.7471924002342192,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.27,0.09,,,0.6222623236870205,0.2120941443559918,0.2685374196855842,0.3298995325139471,0.0,1.7211962340685136,1.4029788742763842,0.5676652431870503,0.3831411733874317,1.0339448666157096,0.3252187295514539,0.010000000000000009,-0.03,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,20_2,cohface_20_2,data/cohface_20_2.pkl,0.28,0.37,0.93,0.2571464833819841,8.750039409867409,0.06,0.08,0.99,14.825286491043872,0.0067896238,0.0,0.3902190772113901,0.0,0.0,1.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.27,0.09,,,0.6222623236870205,0.2120941443559918,0.2695163746762744,0.3338022690246351,0.0,1.921662192124897,1.4029788742763842,0.5533324376412109,0.3734809964011363,1.1587406844219623,0.32915821482535385,0.010000000000000009,-0.03,,,0.0,1.0,0.0
of_farneback__robust_ossm_ekf,5_0,cohface_5_0,data/cohface_5_0.pkl,0.72,0.87,0.63,0.4583978128695675,1.3150864110937532,0.34,0.38,0.98,6.752498620649986,0.38701007,0.2099173553719008,1.9813421429949485,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.72,0.34,,,0.3678372270371297,0.2657406745547142,0.4039330204195717,0.4973194304985875,0.0256198347107438,2.493460744086898,1.504907281653957,0.3918330731153539,0.1810115380052065,0.9785637410492216,0.8954280823797304,0.0,0.0,,,0.0,0.0,0.0
dof__robust_ossm_ekf,5_0,cohface_5_0,data/cohface_5_0.pkl,0.83,1.12,0.39,0.5083923570686527,-0.894932221561852,4.96,6.2,-0.69,6.010246051199049,1.1889181,0.2413223140495868,0.1169430193137399,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.9,5.6,,,0.3678372270371297,0.2657406745547142,0.3287809964547049,0.367497358501786,0.0008264462809917,1.6708994485758246,1.504907281653957,0.487628476846334,0.2329037157942139,1.077030413190069,0.596264991763288,-0.07000000000000006,-0.6399999999999997,,,1.0,1.0,1.0
profile1d_linear__robust_ossm_ekf,5_0,cohface_5_0,data/cohface_5_0.pkl,0.68,0.9,0.59,0.4884422169733803,0.9911285324248884,0.23,0.25,0.95,10.612051218318964,0.19737652,0.4396694214876033,1.077412812446945,1.0,0.0,0.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.51,0.17,,,0.3678372270371297,0.2657406745547142,0.4243467434025629,0.3366572296940581,0.0223140495867768,2.028549462364853,1.504907281653957,0.5269782179901822,0.2359277422293498,1.028826330628552,0.8233368024840257,0.17000000000000004,0.06,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,5_0,cohface_5_0,data/cohface_5_0.pkl,0.36,0.49,0.88,0.2829845053770055,6.331607830268763,0.15,0.19,0.99,11.789066787127538,0.041246336,0.2016528925619834,0.9879036173350552,1.0,0.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.3,0.14,,,0.3678372270371297,0.2657406745547142,0.3781799466982795,0.3560102697285557,0.0049586776859504,2.0656256565368207,1.504907281653957,0.5309360682158139,0.2671582250805429,1.0204835145696518,0.6886603769706123,0.06,0.009999999999999981,,,0.0,0.0,0.0
profile1d_cubic__robust_ossm_ekf,5_0,cohface_5_0,data/cohface_5_0.pkl,0.37,0.5,0.88,0.285609269774248,6.153950195221354,0.15,0.2,0.99,11.706170901622109,0.042859305,0.1066115702479338,0.6771040624974941,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.3,0.15,,,0.3678372270371297,0.2657406745547142,0.3790064353456986,0.3648033006273879,0.0041322314049586,2.334638822343705,1.504907281653957,0.507206385853564,0.2527147032765336,1.13290985893975,0.6919536421133209,0.07,0.0,,,0.0,0.0,0.0
of_farneback__robust_ossm_ekf,18_2,cohface_18_2,data/cohface_18_2.pkl,0.77,0.98,0.51,0.6603978834654464,0.1712431864311709,0.43,0.48,0.84,1.641235164308847,0.38882318,0.0261011419249592,1.4110012014580404,0.0,0.0,1.0,of_farneback,robust_ossm_ekf,of_farneback__kfstd,0.74,0.44,,,0.5171221244189723,0.2076038765305994,0.3841822333705834,0.2300649766202963,0.0122349102773246,2.2179254216762216,1.3944473654081389,0.4856617808325035,0.3349829903733322,1.0090718573237492,0.5491817368786702,0.030000000000000027,-0.010000000000000009,,,0.0,1.0,0.0
dof__robust_ossm_ekf,18_2,cohface_18_2,data/cohface_18_2.pkl,0.66,0.97,0.53,0.4925273955978388,0.2181827750687466,2.5,4.26,-0.57,8.896670439707812,0.19329756,0.231647634584013,0.1835189446029857,0.0,0.0,1.0,dof,robust_ossm_ekf,dof__kfstd,0.54,0.38,,,0.5171221244189723,0.2076038765305994,0.3492391945942466,0.3499773182925135,0.0032626427406199,1.6353596850218657,1.3944473654081389,0.5586404613603427,0.2624245042692882,1.0712640664987525,0.5257196637068039,0.12,2.12,,,0.0,0.0,0.0
profile1d_linear__robust_ossm_ekf,18_2,cohface_18_2,data/cohface_18_2.pkl,0.88,1.06,0.43,0.6515817305193708,-0.5276864511679955,3.16,4.68,0.87,2.1789480241370383,0.46825948,0.0334420880913539,1.7860751610965175,0.0,0.0,1.0,profile1d_linear,robust_ossm_ekf,profile1d_linear__kfstd,0.85,1.13,,,0.5171221244189723,0.2076038765305994,0.3898790079439503,0.316495451387273,0.0391517128874388,1.9521188742256308,1.3944473654081389,0.4777757166479463,0.283045811795481,0.9909585265413124,0.6612128169100634,0.030000000000000027,2.0300000000000002,,,0.0,0.0,0.0
profile1d_quadratic__robust_ossm_ekf,18_2,cohface_18_2,data/cohface_18_2.pkl,0.52,0.68,0.77,0.4511558985729905,3.369253226124138,0.23,0.32,0.96,5.053856730645417,0.19579518,0.0261011419249592,1.134635223743942,0.0,1.0,0.0,profile1d_quadratic,robust_ossm_ekf,profile1d_quadratic__kfstd,0.45,0.28,,,0.5171221244189723,0.2076038765305994,0.317846792133543,0.1489080259126543,0.0081566068515497,2.313846475619151,1.3944473654081389,0.3546426368882765,0.2273012767814727,1.0153232306187865,0.37404763660002566,0.07,-0.05000000000000002,,,0.0,1.0,0.0
profile1d_cubic__robust_ossm_ekf,18_2,cohface_18_2,data/cohface_18_2.pkl,0.52,0.69,0.77,0.44568421576632,3.29834913442494,0.24,0.35,0.94,5.264282221901927,0.19650052,0.0,0.7557592427450487,0.0,1.0,0.0,profile1d_cubic,robust_ossm_ekf,profile1d_cubic__kfstd,0.46,0.29,,,0.5171221244189723,0.2076038765305994,0.3141701044536774,0.1620647527776994,0.0065252854812398,2.5929199095615885,1.3944473654081389,0.3390791728428183,0.2165745664967208,1.1183962745428366,0.36917686736155125,0.06,-0.04999999999999999,,,0.0,1.0,0.0
